0.002655029296875	-0.001708984375	3.0517578125e-05	-0.000885009765625	-0.00262451171875	-0.000885009765625	0.0020751953125	-0.00274658203125	-0.00152587890625	0.00543212890625
0.003662109375	0.00103759765625	0.000640869140625	-0.005157470703125	0.001068115234375	-0.001617431640625	-0.004150390625	-0.00347900390625	0.00396728515625	0.00323486328125
0.001800537109375	-0.002899169921875	-0.00201416015625	0.000213623046875	-0.000885009765625	0.00018310546875	-0.001617431640625	0.00518798828125	-0.00457763671875	0.005340576171875
-0.000640869140625	-0.001556396484375	-0.000152587890625	-0.00201416015625	-0.001983642578125	0.00164794921875	0.002105712890625	0.00250244140625	0.000885009765625	-0.00018310546875
-0.001068115234375	0.002349853515625	-0.00408935546875	0.003631591796875	0.002166748046875	0.00396728515625	0.000885009765625	-0.00201416015625	0.000274658203125	-0.0057373046875
0.001220703125	-0.001617431640625	-0.001678466796875	0.002166748046875	0.0010986328125	0.002471923828125	0.0003662109375	-0.000732421875	0.002899169921875	-0.005584716796875
-0.000823974609375	0.001190185546875	0.001556396484375	0.004058837890625	-0.003997802734375	-0.0006103515625	0.0015869140625	-0.00042724609375	-0.001800537109375	-0.000518798828125
-0.001129150390625	-0.001739501953125	-0.00091552734375	-0.00238037109375	9.1552734375e-05	-0.001983642578125	0.00115966796875	0.000732421875	0.001129150390625	0.004058837890625
0.000396728515625	-0.003936767578125	0.002166748046875	-0.001129150390625	-0.0040283203125	0.0003662109375	0.000885009765625	0.0035400390625	0.000335693359375	0.000946044921875
0.0001220703125	0	0.006256103515625	-0.0032958984375	-0.001800537109375	0.00042724609375	-0.000457763671875	-0.00140380859375	-0.00030517578125	-0.000244140625
-0.000213623046875	0.0001220703125	0.001617431640625	0.00390625	-0.003753662109375	-0.00726318359375	0.0045166015625	-0.005401611328125	-0.000885009765625	0.007293701171875
0.001953125	-0.002288818359375	-0.00250244140625	-0.000213623046875	0.000732421875	-0.00091552734375	-0.003326416015625	0.00347900390625	0.001007080078125	0.001556396484375
0.003265380859375	0.00213623046875	0.002044677734375	-0.005767822265625	0.000457763671875	0.000701904296875	0.00189208984375	-0.004180908203125	-0.00164794921875	0.00048828125
0.0003662109375	0.00177001953125	0.004058837890625	-0.00439453125	-0.0018310546875	0.004150390625	0.00128173828125	0.000396728515625	-0.001739501953125	-0.0030517578125
-0.001220703125	0.00164794921875	0.00250244140625	-0.00390625	-0.0006103515625	0.002471923828125	-0.000518798828125	0.0040283203125	-0.0003662109375	-0.002716064453125
-0.00091552734375	0.004425048828125	-0.001190185546875	-0.000762939453125	-0.001739501953125	0.0029296875	-0.00140380859375	-0.004547119140625	-0.00115966796875	0.00482177734375
0.0018310546875	0.002044677734375	-0.004150390625	-0.002593994140625	0.00079345703125	0.000579833984375	0.0037841796875	-0.000640869140625	-0.00146484375	-0.00128173828125
